step,type,value,lr,norm,dt,tok_sec
1143,train,5.307631015777588,3.4144e-04,0.7265,972.19,67410.88
1144,train,5.326475143432617,3.4131e-04,0.6451,972.83,67366.46
1145,train,5.242849826812744,3.4117e-04,0.7092,971.42,67464.12
1146,train,5.329886436462402,3.4103e-04,0.6696,971.12,67484.91
1147,train,5.388767242431641,3.4089e-04,0.7709,971.79,67438.52
1148,train,5.47029447555542,3.4076e-04,0.8324,970.86,67502.96
1149,train,5.268245220184326,3.4062e-04,0.7742,972.11,67416.09
1150,train,5.1872782707214355,3.4048e-04,0.7149,972.16,67412.98
1151,train,5.4292168617248535,3.4034e-04,0.7479,972.18,67411.08
1152,train,5.326181411743164,3.4020e-04,0.6418,971.80,67437.52
1153,train,5.317014694213867,3.4007e-04,0.9905,972.30,67402.78
1154,train,5.399611473083496,3.3993e-04,0.9478,971.78,67439.43
1155,train,5.3227949142456055,3.3979e-04,0.7853,972.47,67391.44
1156,train,5.35050630569458,3.3965e-04,0.8096,973.57,67315.41
1157,train,5.294530391693115,3.3951e-04,0.6920,972.00,67423.53
1158,train,5.3819990158081055,3.3937e-04,0.8254,971.58,67453.36
1159,train,5.264648914337158,3.3923e-04,0.6971,972.15,67413.31
1160,train,5.315733432769775,3.3909e-04,0.7762,973.49,67320.82
1161,train,5.332605838775635,3.3896e-04,0.7000,972.52,67387.88
1162,train,5.297234535217285,3.3882e-04,0.7283,971.14,67483.86
1163,train,5.316681385040283,3.3868e-04,0.7808,972.37,67398.55
1164,train,5.301113128662109,3.3854e-04,0.7515,971.15,67482.56
1165,train,5.235470771789551,3.3840e-04,0.8231,972.49,67389.64
1166,train,5.248728275299072,3.3826e-04,0.8009,971.77,67440.12
1167,train,5.239421367645264,3.3812e-04,0.7276,973.39,67327.38
1168,train,5.391637325286865,3.3798e-04,0.7705,972.57,67384.62
1169,train,5.294501304626465,3.3784e-04,0.7687,973.00,67354.75
1170,train,5.286322116851807,3.3770e-04,0.6546,973.66,67308.67
1171,train,5.278563022613525,3.3756e-04,0.6481,973.16,67343.50
1172,train,5.2933349609375,3.3742e-04,0.7046,972.35,67399.82
1173,train,5.319024085998535,3.3727e-04,0.6931,972.78,67370.10
1174,train,5.3173370361328125,3.3713e-04,0.6429,972.51,67388.40
1175,train,5.349818706512451,3.3699e-04,0.6613,973.27,67335.65
1176,train,5.374261379241943,3.3685e-04,0.6537,972.53,67387.18
1177,train,5.357400417327881,3.3671e-04,0.5854,973.20,67340.68
1178,train,5.2811784744262695,3.3657e-04,0.6597,971.69,67445.52
1179,train,5.381876468658447,3.3643e-04,0.6111,971.52,67457.40
1180,train,5.2784576416015625,3.3629e-04,0.6805,972.99,67355.03
1181,train,5.40422248840332,3.3614e-04,0.6098,972.12,67415.34
1182,train,5.222097873687744,3.3600e-04,0.6691,972.01,67422.93
1183,train,5.297698497772217,3.3586e-04,0.6164,973.28,67335.18
1184,train,5.32703161239624,3.3572e-04,0.6121,973.02,67353.50
1185,train,5.317193508148193,3.3558e-04,0.6858,971.32,67471.34
1186,train,5.37142276763916,3.3543e-04,0.5946,971.82,67436.25
1187,train,5.255451679229736,3.3529e-04,0.7556,972.11,67416.35
1188,train,5.677560806274414,3.3515e-04,0.8794,971.89,67431.62
1189,train,5.411893844604492,3.3501e-04,0.8041,971.73,67442.67
1190,train,5.1678667068481445,3.3486e-04,0.7550,971.65,67448.46
1191,train,5.295322895050049,3.3472e-04,0.6931,972.47,67391.13
1192,train,5.3172078132629395,3.3458e-04,0.7201,972.20,67409.95
1193,train,5.264597415924072,3.3443e-04,0.7051,972.28,67404.80
1194,train,5.333000183105469,3.3429e-04,0.6736,972.91,67361.04
1195,train,5.286625862121582,3.3415e-04,0.6701,972.07,67419.31
1196,train,5.3022379875183105,3.3400e-04,0.6752,972.14,67414.37
1197,train,5.35834264755249,3.3386e-04,0.7237,971.84,67434.73
1198,train,5.382593631744385,3.3371e-04,1.0391,972.71,67374.66
1199,train,5.219320297241211,3.3357e-04,0.6841,972.95,67357.92
1200,train,5.347053527832031,3.3343e-04,0.6891,972.67,67377.77
1201,train,5.186007976531982,3.3328e-04,0.6940,972.20,67410.33
1202,train,5.26067590713501,3.3314e-04,0.6889,972.29,67403.64
1203,train,5.4230194091796875,3.3299e-04,0.9333,973.37,67328.93
1204,train,5.502161979675293,3.3285e-04,0.8635,971.83,67435.85
1205,train,5.194436073303223,3.3270e-04,0.8220,972.25,67406.53
1206,train,5.187099933624268,3.3256e-04,0.6660,972.39,67396.91
1207,train,5.344664096832275,3.3241e-04,0.8517,972.15,67413.41
1208,train,5.222186088562012,3.3227e-04,0.7221,972.22,67408.35
1209,train,5.138388633728027,3.3212e-04,0.7080,973.14,67344.95
1210,train,5.076977729797363,3.3198e-04,0.8150,973.67,67308.47
1211,train,5.291170120239258,3.3183e-04,0.8644,972.67,67377.09
1212,train,5.321845054626465,3.3169e-04,0.7001,972.19,67410.63
1213,train,5.177980422973633,3.3154e-04,0.8305,973.05,67350.92
1214,train,5.232867240905762,3.3140e-04,0.6940,972.43,67394.19
1215,train,5.250756740570068,3.3125e-04,0.7499,972.35,67399.59
1216,train,5.177865505218506,3.3110e-04,0.6493,972.30,67402.88
1217,train,5.1731719970703125,3.3096e-04,0.6936,972.73,67373.52
1218,train,5.280857086181641,3.3081e-04,0.6730,972.63,67380.39
1219,train,5.154959201812744,3.3067e-04,0.6357,972.22,67408.60
1220,train,5.537928581237793,3.3052e-04,0.8447,972.79,67368.98
1221,train,5.247158050537109,3.3037e-04,0.7222,971.43,67463.59
1222,train,5.266460418701172,3.3023e-04,0.7193,973.23,67338.78
1223,train,5.2354736328125,3.3008e-04,0.6759,972.46,67392.25
1224,train,5.222132682800293,3.2993e-04,0.6326,972.80,67368.34
1225,train,5.291510105133057,3.2979e-04,0.7777,972.81,67367.46
1226,train,5.253730773925781,3.2964e-04,0.7061,973.20,67340.61
1227,train,5.3907575607299805,3.2949e-04,0.8918,972.16,67412.96
1228,train,5.350050926208496,3.2934e-04,0.7376,972.26,67405.76
1229,train,5.210322380065918,3.2920e-04,0.6793,972.24,67407.47
1230,train,5.261377334594727,3.2905e-04,0.6671,973.32,67332.56
1231,train,5.34867525100708,3.2890e-04,0.7180,973.08,67349.37
1232,train,5.249860763549805,3.2875e-04,0.6301,973.46,67322.40
1233,train,5.266375541687012,3.2860e-04,0.7161,972.42,67394.53
1234,train,5.127756118774414,3.2846e-04,0.6751,972.43,67393.91
1235,train,5.128715991973877,3.2831e-04,0.6894,972.00,67423.96
1236,train,5.181950569152832,3.2816e-04,0.8560,973.90,67292.01
1237,train,5.210605621337891,3.2801e-04,0.7913,972.64,67379.60
1238,train,5.20833683013916,3.2786e-04,0.9362,972.84,67365.32
1239,train,5.230802059173584,3.2771e-04,0.8063,972.85,67364.85
1240,train,5.189211368560791,3.2757e-04,0.7161,972.78,67370.09
1241,train,5.2476019859313965,3.2742e-04,0.8676,973.69,67307.10
1242,train,5.164596080780029,3.2727e-04,0.7517,971.71,67443.86
1243,train,5.399226188659668,3.2712e-04,1.0232,971.94,67428.08
1244,train,5.137295246124268,3.2697e-04,0.8116,972.24,67406.91
1245,train,5.284502029418945,3.2682e-04,0.8362,971.98,67425.53
1246,train,5.201132774353027,3.2667e-04,0.9513,972.96,67357.13
1247,train,5.141801357269287,3.2652e-04,0.7666,972.12,67415.56
1248,train,5.2197418212890625,3.2637e-04,0.7841,973.24,67337.95
1249,train,5.191267967224121,3.2622e-04,0.8161,971.47,67460.81
1250,train,5.300986289978027,3.2607e-04,0.7362,971.75,67440.96
1251,train,5.2516584396362305,3.2592e-04,1.0778,972.16,67413.08
1252,train,5.184961795806885,3.2577e-04,0.7868,973.47,67322.07
1253,train,5.234065532684326,3.2562e-04,0.7238,973.11,67347.19
1254,train,5.115935325622559,3.2547e-04,1.0589,973.03,67352.59
1255,train,5.176299571990967,3.2532e-04,0.7611,972.65,67378.87
1256,train,5.3859171867370605,3.2517e-04,0.8057,972.22,67408.68
1257,train,5.232378005981445,3.2502e-04,0.6581,972.24,67407.31
1258,train,5.380739212036133,3.2487e-04,0.8627,972.61,67381.80
1259,train,5.337385177612305,3.2472e-04,0.6928,973.47,67322.07
1260,train,5.291590213775635,3.2457e-04,1.1238,973.64,67310.38
1261,train,5.294004917144775,3.2441e-04,0.8500,972.50,67389.46
1262,train,5.249387741088867,3.2426e-04,0.7784,971.66,67447.78
1263,train,5.264781951904297,3.2411e-04,0.7838,973.09,67348.45
1264,train,5.80584716796875,3.2396e-04,1.2805,971.62,67450.40
1265,train,5.316006183624268,3.2381e-04,0.8996,972.17,67412.15
1266,train,5.248211860656738,3.2366e-04,0.9326,974.32,67263.10
1267,train,5.307253837585449,3.2351e-04,0.7648,971.76,67440.55
1268,train,5.268393516540527,3.2335e-04,0.9188,972.29,67404.00
1269,train,5.271982669830322,3.2320e-04,0.8760,971.93,67428.87
1270,train,5.267336368560791,3.2305e-04,0.6989,972.70,67375.21
1271,train,5.15565824508667,3.2290e-04,0.8281,971.64,67448.51
1272,train,5.383157253265381,3.2274e-04,0.8150,973.06,67350.15
1273,train,5.245451927185059,3.2259e-04,0.7761,972.15,67413.62
1274,train,5.149169921875,3.2244e-04,0.7057,972.65,67378.66
1275,train,5.212677001953125,3.2229e-04,0.7126,972.58,67383.88
1276,train,5.139908313751221,3.2213e-04,0.6601,972.78,67369.86
1277,train,5.202171802520752,3.2198e-04,0.6637,972.80,67368.47
1278,train,5.267757415771484,3.2183e-04,0.7891,972.24,67407.08
1279,train,5.226395130157471,3.2167e-04,0.7510,972.54,67386.49
1280,train,5.140632152557373,3.2152e-04,0.6148,971.80,67438.02
1281,train,5.191771030426025,3.2137e-04,0.7070,972.29,67404.09
1282,train,5.117086887359619,3.2121e-04,0.6651,972.11,67416.32
1283,train,5.149414539337158,3.2106e-04,0.9856,972.08,67418.15
1284,train,5.102468967437744,3.2091e-04,0.6847,974.39,67258.24
1285,train,5.126595497131348,3.2075e-04,0.6642,971.93,67428.59
1286,train,5.210977077484131,3.2060e-04,0.6804,972.43,67393.99
1287,train,5.239831447601318,3.2045e-04,0.7772,972.49,67390.02
1288,train,5.233188629150391,3.2029e-04,0.7269,974.40,67257.48
1289,train,5.401871681213379,3.2014e-04,0.8128,973.23,67338.43
1290,train,5.254222393035889,3.1998e-04,0.8061,972.79,67368.92
1291,train,5.222127437591553,3.1983e-04,0.8064,974.10,67278.85
1292,train,5.214674472808838,3.1967e-04,0.8102,972.68,67376.89
1293,train,5.185635566711426,3.1952e-04,0.7266,972.51,67388.75
1294,train,5.269557952880859,3.1936e-04,0.6751,973.26,67336.50
1295,train,5.247651100158691,3.1921e-04,0.9645,972.62,67380.69
1296,train,5.084389686584473,3.1906e-04,0.8350,973.23,67338.78
1297,train,5.314815044403076,3.1890e-04,0.7639,972.20,67410.33
1298,train,5.23490047454834,3.1874e-04,0.7129,972.63,67380.06
1299,train,5.200863838195801,3.1859e-04,0.6924,972.27,67405.34
1300,train,5.155308246612549,3.1843e-04,0.7018,972.40,67395.97
1301,train,5.084383487701416,3.1828e-04,0.7050,971.94,67428.06
1302,train,5.176873683929443,3.1812e-04,0.6611,973.86,67295.37
1303,train,5.159312725067139,3.1797e-04,0.7565,973.05,67351.10
1304,train,5.148268699645996,3.1781e-04,0.7605,971.60,67451.31
1305,train,5.1248650550842285,3.1766e-04,0.7526,972.86,67363.95
1306,train,5.1280903816223145,3.1750e-04,0.7822,973.91,67291.47
1307,train,5.113367557525635,3.1734e-04,0.7734,973.80,67299.13
1308,train,5.125556945800781,3.1719e-04,0.7127,974.16,67274.57
1309,train,5.157628536224365,3.1703e-04,0.7591,973.53,67318.15
1310,train,5.180943489074707,3.1687e-04,0.6959,974.37,67259.74
1311,train,5.187008380889893,3.1672e-04,0.7599,973.79,67300.27
1312,train,5.010470867156982,3.1656e-04,0.8000,972.80,67368.25
1313,train,4.984947681427002,3.1640e-04,0.8178,972.86,67363.93
1314,train,5.053348064422607,3.1625e-04,0.7085,972.32,67401.94
1315,train,5.138049602508545,3.1609e-04,0.7703,974.76,67232.66
1316,train,5.192263126373291,3.1593e-04,0.6039,973.11,67346.81
1317,train,5.177917957305908,3.1578e-04,0.8941,972.01,67423.10
1318,train,5.190591335296631,3.1562e-04,0.6680,973.28,67335.22
1319,train,5.176408290863037,3.1546e-04,0.8553,972.29,67403.64
1320,train,5.208115577697754,3.1530e-04,0.7905,972.24,67407.06
1321,train,5.170909881591797,3.1515e-04,0.6874,974.16,67274.59
1322,train,5.1583075523376465,3.1499e-04,0.6585,972.44,67393.69
1323,train,5.035588264465332,3.1483e-04,0.7990,972.65,67378.58
1324,train,5.194781303405762,3.1467e-04,0.6626,972.94,67358.76
1325,train,5.2708048820495605,3.1452e-04,0.8090,973.53,67317.95
1326,train,5.1725993156433105,3.1436e-04,0.7125,971.91,67429.91
1327,train,5.157276153564453,3.1420e-04,0.7441,973.04,67351.85
1328,train,5.015571117401123,3.1404e-04,0.6961,971.65,67448.25
1329,train,5.187224864959717,3.1388e-04,0.8930,972.83,67366.08
1330,train,5.058332443237305,3.1373e-04,0.6900,971.63,67449.87
1331,train,5.204707622528076,3.1357e-04,0.8231,972.19,67410.76
1332,train,5.110664367675781,3.1341e-04,0.8167,973.14,67344.65
1333,train,5.004596710205078,3.1325e-04,1.7895,972.47,67391.46
1334,train,4.9136962890625,3.1309e-04,1.5027,973.08,67349.12
1335,train,5.126634120941162,3.1293e-04,1.0622,973.75,67302.57
1336,train,5.2064008712768555,3.1277e-04,0.9277,972.30,67403.38
1337,train,5.133896827697754,3.1261e-04,0.6940,973.86,67294.80
1338,train,5.058527946472168,3.1245e-04,0.8319,971.76,67440.77
1339,train,5.110722541809082,3.1229e-04,0.7093,973.10,67347.44
1340,train,5.265199184417725,3.1214e-04,0.7414,971.96,67426.95
1341,train,5.149033069610596,3.1198e-04,0.7620,971.55,67455.30
1342,train,5.072308540344238,3.1182e-04,0.7128,972.35,67399.44
1343,train,5.096330642700195,3.1166e-04,0.7712,972.87,67363.55
1344,train,5.206759452819824,3.1150e-04,0.7694,974.32,67263.49
1345,train,5.113570690155029,3.1134e-04,0.7347,975.54,67179.42
1346,train,5.092688083648682,3.1118e-04,0.6949,973.72,67304.68
1347,train,5.254871368408203,3.1102e-04,0.7373,975.02,67214.97
1348,train,5.041964054107666,3.1086e-04,0.7897,974.48,67252.28
1349,train,5.260556221008301,3.1070e-04,0.6661,972.82,67366.77
1350,train,5.037441730499268,3.1054e-04,0.7379,973.47,67321.97
1351,train,5.073898792266846,3.1037e-04,1.0201,973.06,67350.38
1352,train,5.056264400482178,3.1021e-04,0.7353,973.56,67315.66
1353,train,5.045886039733887,3.1005e-04,0.7552,972.73,67373.27
1354,train,5.202930450439453,3.0989e-04,1.1870,973.83,67297.07
1355,train,5.220334053039551,3.0973e-04,0.7503,972.69,67376.21
1356,train,5.036013603210449,3.0957e-04,0.7758,973.19,67341.65
1357,train,5.060032367706299,3.0941e-04,0.6925,975.65,67171.84
1358,train,5.045522689819336,3.0925e-04,0.7149,973.09,67348.17
1359,train,5.105502128601074,3.0909e-04,0.9246,973.80,67299.15
1360,train,5.106375694274902,3.0893e-04,0.7379,974.15,67275.36
1361,train,5.030908584594727,3.0876e-04,0.6937,973.41,67326.51
1362,train,5.096947193145752,3.0860e-04,0.7077,972.94,67358.61
1363,train,5.115840911865234,3.0844e-04,0.7684,973.12,67346.09
1364,train,5.189479827880859,3.0828e-04,0.7339,972.44,67393.44
1365,train,5.049005031585693,3.0812e-04,0.7842,972.49,67389.89
1366,train,5.055112838745117,3.0796e-04,0.7907,974.24,67269.07
1367,train,5.067564964294434,3.0779e-04,0.7845,974.53,67248.81
1368,train,5.0994343757629395,3.0763e-04,0.7862,973.63,67310.66
1369,train,4.972723484039307,3.0747e-04,0.6706,972.90,67361.19
1370,train,5.17771577835083,3.0731e-04,0.7370,973.27,67336.11
1371,train,5.048109531402588,3.0714e-04,0.6869,972.91,67361.01
1372,train,5.14261531829834,3.0698e-04,0.7843,971.95,67427.61
1373,train,5.179731369018555,3.0682e-04,0.7189,972.65,67378.74
1374,train,5.140382289886475,3.0666e-04,0.7430,973.11,67346.98
1375,train,5.12800407409668,3.0649e-04,0.6520,972.59,67383.04
1376,train,5.020709037780762,3.0633e-04,0.7409,972.09,67417.59
1377,train,5.062897682189941,3.0617e-04,0.9455,972.64,67379.22
1378,train,5.096486568450928,3.0601e-04,0.8392,973.64,67310.05
1379,train,5.034536361694336,3.0584e-04,0.8329,971.56,67454.24
1380,train,4.969688415527344,3.0568e-04,0.6730,972.42,67394.65
1381,train,5.072607040405273,3.0552e-04,0.7384,973.42,67325.78
1382,train,5.0941057205200195,3.0535e-04,0.7491,971.62,67450.56
1383,train,5.149515628814697,3.0519e-04,0.6578,971.83,67435.50
1384,train,5.145724296569824,3.0503e-04,0.7764,972.92,67359.88
1385,train,5.002265453338623,3.0486e-04,0.6798,972.20,67409.76
1386,train,5.031078338623047,3.0470e-04,0.7116,972.15,67413.19
1387,train,5.229053497314453,3.0453e-04,0.7144,971.73,67442.44
1388,train,4.991401672363281,3.0437e-04,0.8282,972.72,67374.12
1389,train,5.012075424194336,3.0421e-04,0.7052,973.88,67293.94
1390,train,5.105807781219482,3.0404e-04,0.6741,973.41,67326.24
1391,train,5.0010247230529785,3.0388e-04,0.8517,972.01,67423.18
1392,train,4.993487358093262,3.0371e-04,0.7561,973.08,67349.11
1393,train,4.891857147216797,3.0355e-04,0.5941,972.90,67361.82
1394,train,4.919893741607666,3.0338e-04,0.7589,971.79,67438.33
1395,train,5.017685890197754,3.0322e-04,0.8533,972.23,67407.74
1396,train,5.125326633453369,3.0306e-04,0.7228,973.65,67309.38
1397,train,5.016855716705322,3.0289e-04,0.7334,972.78,67369.87
1398,train,4.974122047424316,3.0273e-04,0.8641,972.78,67369.97
1399,train,5.11600399017334,3.0256e-04,0.7902,973.26,67336.80
1400,train,4.979638576507568,3.0240e-04,0.7229,973.09,67348.13
1401,train,5.039589881896973,3.0223e-04,0.8376,971.38,67466.84
1402,train,5.026048183441162,3.0207e-04,0.7842,971.62,67450.27
1403,train,5.08959436416626,3.0190e-04,0.8980,972.87,67363.75
1404,train,4.971065044403076,3.0173e-04,0.7279,973.84,67296.20
1405,train,5.081206321716309,3.0157e-04,1.0304,972.64,67379.38
1406,train,5.077627182006836,3.0140e-04,0.7437,971.63,67449.87
1407,train,5.06619119644165,3.0124e-04,0.7546,974.70,67237.30
1408,train,5.032749176025391,3.0107e-04,0.7019,971.56,67454.40
1409,train,4.8804545402526855,3.0091e-04,0.7021,972.50,67389.20
1410,train,5.058084487915039,3.0074e-04,0.7776,974.18,67273.10
1411,train,5.067817211151123,3.0057e-04,0.7090,973.31,67333.24
1412,train,4.919936180114746,3.0041e-04,0.7885,972.26,67405.72
1413,train,5.019453525543213,3.0024e-04,0.7728,971.68,67445.80
1414,train,4.981481552124023,3.0008e-04,0.7096,972.34,67400.48
1415,train,5.041134834289551,2.9991e-04,0.7714,972.97,67356.47
1416,train,5.050817489624023,2.9974e-04,0.6819,973.17,67342.62
1417,train,5.0239458084106445,2.9958e-04,0.8676,974.25,67268.17
1418,train,4.920499801635742,2.9941e-04,0.7153,972.95,67357.97
1419,train,5.093625545501709,2.9924e-04,0.7772,972.59,67382.64
1420,train,5.305139064788818,2.9908e-04,0.9477,971.81,67437.21
1421,train,5.052213668823242,2.9891e-04,0.9106,972.10,67417.28
1422,train,5.147086143493652,2.9874e-04,0.8731,973.07,67349.67
1423,train,5.033039093017578,2.9858e-04,0.9520,972.27,67405.26
1424,train,4.980692386627197,2.9841e-04,0.7383,974.19,67272.35
1425,train,5.073042392730713,2.9824e-04,0.9449,972.55,67385.40
1426,train,5.070586204528809,2.9808e-04,0.7741,971.68,67446.33
1427,train,4.9296369552612305,2.9791e-04,0.8784,971.25,67475.65
1428,train,5.009305000305176,2.9774e-04,0.7601,972.20,67410.19
1429,train,4.9180474281311035,2.9757e-04,0.8002,972.21,67409.16
1430,train,5.01654052734375,2.9741e-04,0.7397,971.74,67441.97
1431,train,4.931916236877441,2.9724e-04,0.7213,973.95,67288.93
1432,train,4.942307949066162,2.9707e-04,0.7085,973.42,67325.34
1433,train,5.0828962326049805,2.9690e-04,0.9373,973.20,67340.69
1434,train,4.860481262207031,2.9673e-04,0.7647,970.98,67494.35
1435,train,4.9460530281066895,2.9657e-04,0.7874,971.92,67429.76
1436,train,4.924506187438965,2.9640e-04,0.8645,972.72,67374.30
1437,train,5.039865493774414,2.9623e-04,0.7339,971.84,67434.96
1438,train,5.084498405456543,2.9606e-04,0.8013,973.64,67310.24
1439,train,4.831330299377441,2.9589e-04,0.7492,972.07,67418.77
1440,train,4.978257656097412,2.9573e-04,0.8099,973.45,67323.52
1441,train,4.890399932861328,2.9556e-04,0.6555,972.63,67379.90
1442,train,4.857099533081055,2.9539e-04,0.8070,971.99,67424.49
1443,train,4.8628668785095215,2.9522e-04,0.6956,973.16,67343.46
1444,train,4.973872184753418,2.9505e-04,0.7468,972.43,67394.34
1445,train,4.8926005363464355,2.9488e-04,0.6702,973.65,67309.66
